PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
44610,47,Male,USA,Strategy,14.145645704933276,0,Easy,9,63,74,22,Medium
17985,27,Male,Europe,Strategy,16.875233641252603,0,Easy,7,146,41,30,Medium
33374,24,Male,USA,Action,14.514177474974566,0,Medium,2,78,91,40,Low
16725,28,Male,USA,Simulation,0.0391287699621383,0,Hard,3,70,10,10,Low
47460,27,Male,Other,Simulation,7.214790942552248,1,Easy,8,162,85,44,High
29619,23,Male,Europe,Simulation,21.648563152255463,1,Medium,14,41,65,21,Medium
39488,39,Male,USA,RPG,12.53624489258948,1,Hard,7,133,59,8,Medium
32340,19,Male,USA,Strategy,14.306700428790322,0,Medium,2,126,15,2,Low
38060,30,Male,Asia,Sports,6.049054047362395,0,Easy,10,114,10,20,Medium
16620,47,Male,Other,Simulation,13.80139564265624,1,Medium,19,52,14,6,Medium
48493,20,Male,Europe,RPG,15.418026444936771,0,Medium,17,150,60,30,High
20465,42,Male,USA,Action,14.239162754926893,0,Easy,11,98,51,18,Medium
13478,17,Male,USA,Sports,14.012770756200007,1,Medium,12,167,49,11,High
32793,22,Female,USA,Strategy,3.96912308428334,1,Hard,18,30,66,39,Medium
24915,48,Female,USA,Strategy,23.28908303219107,0,Medium,11,123,97,13,Medium
36939,20,Male,USA,RPG,0.7623958880723736,0,Easy,1,86,85,44,Low
21154,38,Male,Asia,Sports,21.81328870559869,0,Easy,2,32,54,13,Low
17238,48,Male,USA,RPG,11.346472726356438,0,Medium,11,29,75,14,Medium
12279,26,Female,Asia,RPG,2.051114269283957,0,Medium,4,121,49,40,Medium
48897,17,Female,Asia,Sports,3.82391173806962,0,Medium,2,89,21,42,Low
31904,27,Male,Europe,Action,3.1298028471883548,0,Easy,12,74,41,24,Medium
48183,40,Female,Europe,Action,11.296210385145407,0,Easy,12,50,14,48,Medium
21532,31,Male,Europe,Strategy,15.877899133561526,0,Easy,17,71,84,14,Medium
27240,17,Male,USA,Simulation,8.329846642344206,1,Easy,7,94,72,29,Medium
41097,49,Female,USA,Action,1.7642853832409005,0,Medium,13,119,61,42,High
37913,45,Female,Europe,Strategy,8.463578790875122,0,Easy,8,155,28,0,Medium
33327,17,Male,Europe,Strategy,23.88733264058604,0,Hard,5,92,57,31,Medium
21934,43,Female,Asia,RPG,10.196297051622576,0,Medium,0,54,48,22,Low
39376,20,Male,USA,Strategy,15.548136930137549,0,Medium,0,81,33,49,High
34721,19,Female,Other,Sports,23.443404676614424,0,Easy,5,134,25,0,Low
29706,49,Male,Other,Sports,21.051301067608414,0,Medium,17,144,33,9,High
41898,23,Female,Asia,RPG,1.819571528381278,0,Easy,10,40,76,30,Medium
11923,49,Female,USA,RPG,21.984523755894905,0,Medium,1,50,16,37,Low
45072,31,Male,USA,RPG,1.8269716849785416,0,Hard,3,104,77,6,Low
9235,47,Male,USA,Action,15.972033037206106,0,Easy,4,76,69,43,Medium
45520,40,Male,Europe,Strategy,11.910821188424787,0,Easy,15,87,6,45,Medium
39051,18,Female,USA,RPG,4.163793721299244,0,Medium,1,140,68,9,Low
36926,33,Female,Asia,Strategy,13.924593481318755,0,Easy,12,163,10,36,Medium
14404,40,Male,Other,Simulation,17.536296972866033,0,Easy,3,104,31,14,Low
23557,43,Male,Asia,RPG,6.824554519738564,0,Hard,13,74,61,0,Medium
33187,39,Female,Europe,RPG,5.138946523017846,0,Medium,17,162,47,12,High
38340,46,Female,USA,Strategy,3.121506953616114,0,Hard,11,103,76,33,Medium
24451,24,Male,USA,Strategy,23.33377287517441,0,Easy,9,107,93,4,Medium
38414,48,Male,USA,Sports,21.693136594001537,0,Easy,1,68,73,35,Low
23986,28,Female,USA,Simulation,6.6615849511138965,1,Medium,0,47,94,32,Low
39529,46,Female,USA,RPG,19.57681628386476,0,Medium,6,38,99,36,Medium
46324,20,Female,Other,Simulation,4.445226258920535,1,Easy,16,169,87,3,High
16997,31,Male,Europe,RPG,12.28022454135791,1,Medium,13,142,54,43,High
25382,20,Male,Europe,Strategy,7.091943304438248,0,Hard,13,51,56,12,Medium
24325,39,Male,USA,Action,10.06702600787689,0,Hard,19,175,44,21,High
22868,35,Male,Europe,Simulation,14.454907945883324,0,Medium,1,36,46,14,Low
31606,49,Female,USA,Action,15.857503128561296,0,Medium,6,95,34,22,Medium
45180,35,Male,Asia,Simulation,23.4485113650688,0,Medium,11,111,62,17,Medium
47003,19,Female,Asia,Sports,6.001259706856435,1,Easy,8,104,10,39,Medium
9786,35,Male,Europe,Simulation,13.607351402874947,0,Easy,14,24,47,10,Medium
12046,18,Male,USA,Simulation,4.912002889987684,0,Medium,17,36,25,38,Medium
41174,41,Male,Europe,Simulation,13.942190971936537,1,Hard,18,90,15,6,High
45205,22,Female,USA,Strategy,23.57910001250592,0,Medium,6,35,55,32,Low
16000,30,Female,Europe,RPG,9.230601411513335,1,Easy,16,115,15,40,High
12888,33,Male,Asia,Action,14.067734222170268,0,Easy,12,50,59,27,Medium
33567,27,Male,USA,Action,11.126926605729787,0,Easy,4,131,6,3,High
26745,23,Male,USA,Action,21.44509556648452,0,Medium,7,110,13,8,Medium
40179,22,Female,Europe,Simulation,9.9038121038841,0,Easy,10,125,24,24,Medium
19704,32,Male,Asia,Strategy,9.107220000093948,0,Easy,4,116,20,39,Medium
40364,42,Male,Europe,Action,20.776917004730628,0,Easy,12,53,42,29,Medium
22527,44,Male,USA,Action,4.364943926122869,0,Easy,2,172,42,48,Medium
10372,35,Male,Asia,Sports,0.8593854805200536,0,Easy,7,53,24,0,Medium
33119,37,Male,USA,Action,9.521466317963592,0,Easy,3,24,97,11,Low
26341,38,Male,USA,Sports,14.157634907143414,0,Medium,19,22,20,47,Medium
21008,38,Male,USA,Action,8.826896681089295,1,Hard,10,141,16,17,Medium
41508,34,Male,USA,Action,8.140287132991684,0,Medium,14,175,4,25,High
37157,31,Male,Asia,Strategy,19.256233090507187,1,Easy,12,20,14,44,Low
33888,24,Male,USA,Action,13.355352877474909,0,Hard,6,35,64,6,Low
43733,48,Male,USA,Simulation,3.65598411069225,0,Hard,17,138,15,40,High
10304,48,Male,USA,Sports,7.875465488567526,0,Medium,13,29,97,41,Medium
44152,44,Female,Other,Strategy,9.13907134139864,0,Easy,10,124,25,7,Medium
20912,16,Male,USA,Sports,14.08308009398704,0,Easy,11,163,74,6,High
42556,20,Male,Europe,Simulation,20.254040243061404,0,Medium,5,177,35,37,Medium
32398,40,Male,USA,Sports,9.178345928959049,0,Hard,4,102,67,18,Medium
24144,43,Male,USA,RPG,18.06985878562856,0,Medium,0,60,62,3,Low
14628,18,Male,USA,Action,1.9521984204476968,1,Medium,2,25,69,22,Low
14683,40,Female,Other,Simulation,0.9307098555748023,0,Medium,7,139,15,1,Low
45433,45,Female,Europe,Simulation,16.314307662858752,0,Easy,3,119,15,32,Medium
9029,32,Female,USA,Sports,4.128575768252703,0,Easy,1,155,85,37,Low
12486,19,Female,Asia,Action,23.870588696254288,1,Hard,5,179,79,39,Medium
45460,35,Male,Europe,Action,5.231375985749162,1,Easy,14,16,9,5,Low
45747,17,Female,USA,Strategy,10.176483033950298,0,Easy,1,52,66,4,Low
13603,18,Male,Asia,Strategy,14.649250360355712,1,Easy,6,30,97,18,Low
10181,49,Male,USA,Simulation,14.15438686667778,1,Easy,15,75,11,0,Medium
33874,20,Female,Europe,RPG,12.466479552457296,0,Hard,16,163,92,11,High
27409,38,Male,USA,Strategy,14.731378223604302,1,Easy,18,28,12,28,Medium
12627,36,Male,Europe,Strategy,9.96624536243821,0,Hard,18,27,31,18,Medium
20594,48,Male,USA,Simulation,7.564737280869163,0,Easy,2,119,88,22,Medium
12562,36,Male,Other,Simulation,23.87832405888615,0,Easy,13,91,84,45,Medium
28196,47,Male,USA,Simulation,18.564457263949308,0,Medium,11,95,52,26,Medium
36554,15,Male,Europe,Simulation,5.607188288664723,1,Easy,16,130,42,37,High
13670,36,Male,Europe,Action,3.464682854559963,0,Easy,9,31,2,13,Medium
13377,46,Male,Europe,Sports,9.088457471383268,0,Hard,13,157,27,6,High
31821,48,Male,USA,RPG,22.55297809403165,0,Hard,18,82,72,33,High
46811,29,Female,USA,Simulation,16.399397679545643,0,Hard,14,133,67,38,High
44607,32,Male,Europe,Sports,15.101615359304796,0,Easy,6,169,26,12,Medium
29985,31,Male,Europe,Sports,11.491251895252514,0,Easy,18,108,83,2,High
14080,38,Male,Europe,Simulation,7.640045729245743,0,Easy,17,15,38,46,Medium
10208,19,Female,Asia,Simulation,5.570248979604909,1,Medium,13,75,2,38,Medium
39082,15,Male,USA,RPG,19.532810950259275,0,Easy,0,149,14,42,Low
46100,28,Male,Europe,Action,17.496256166486635,0,Easy,1,20,96,9,Low
20785,23,Female,Europe,Sports,5.030257606304589,0,Easy,10,53,92,1,Medium
28651,38,Male,Europe,Strategy,3.840152248351663,0,Medium,11,115,77,37,Medium
47668,34,Male,USA,RPG,22.97004450069086,0,Medium,19,108,90,31,High
42915,40,Female,Asia,Sports,20.530472391088423,0,Easy,4,85,53,43,Medium
26518,37,Female,USA,Simulation,9.22802656877887,0,Hard,13,85,33,0,Medium
45958,35,Male,Europe,Simulation,14.634081169326528,0,Medium,13,165,12,2,High
26386,48,Female,Asia,Strategy,14.436918774898334,0,Easy,9,135,66,31,Medium
40744,43,Male,Europe,Sports,16.705241674471942,1,Easy,3,124,41,15,Medium
43301,34,Female,Europe,Strategy,18.612613468438624,0,Medium,15,17,47,0,Low
25590,21,Female,Europe,Simulation,2.938071123868708,1,Medium,2,118,91,8,Low
19325,34,Male,USA,RPG,13.052048319682356,0,Easy,8,109,48,27,Medium
32446,47,Male,Asia,Simulation,12.109173788326482,0,Hard,16,179,97,36,High
15819,33,Female,USA,Sports,17.36881147123909,0,Hard,16,157,76,33,Medium
16066,43,Female,USA,RPG,23.83686986354528,0,Medium,12,85,22,38,Medium
22065,44,Male,Asia,Simulation,23.272654911379057,0,Medium,14,85,44,23,Medium
29080,43,Female,Other,Strategy,7.5822168444166,0,Easy,8,140,97,46,Medium
12124,19,Male,Europe,Action,11.932864196560228,1,Hard,12,40,36,6,Medium
25991,17,Male,USA,Sports,8.025026107579542,0,Easy,4,71,80,42,Medium
37202,27,Male,Asia,Simulation,0.1932286504341105,0,Easy,0,129,39,28,Low
34440,47,Female,Other,Simulation,8.379362919450877,1,Medium,3,143,21,21,Medium
17443,30,Female,Asia,Strategy,17.948876071926197,0,Easy,5,44,31,17,Low
32808,38,Male,Other,Strategy,16.885932809763506,0,Medium,8,158,70,8,Medium
12312,24,Female,USA,Simulation,15.458202786162603,0,Easy,0,61,54,49,Low
30163,21,Male,Other,Simulation,23.75431422150537,0,Medium,9,48,72,29,Medium
17047,30,Male,USA,Simulation,13.081937426864547,0,Easy,8,91,54,48,Medium
15190,30,Male,Europe,Sports,5.355945194096634,1,Easy,4,34,91,48,Medium
21731,30,Male,Europe,Sports,11.628518889543884,0,Easy,19,175,19,8,High
17468,40,Female,USA,Strategy,12.828997523447349,0,Medium,6,94,65,0,Medium
15511,25,Male,Europe,Simulation,7.651432455114263,0,Hard,13,45,7,13,Medium
17424,17,Female,Europe,RPG,20.16370427097096,1,Easy,4,130,6,46,Medium
45061,44,Male,USA,RPG,6.606416225585808,0,Hard,18,157,38,25,High
21974,44,Male,USA,RPG,16.743469192841623,0,Easy,19,63,24,13,Medium
47430,19,Female,USA,Strategy,9.804399144624536,0,Easy,4,153,78,24,Medium
25693,43,Male,USA,Simulation,15.712551296068188,0,Easy,13,10,34,44,Low
36049,29,Male,USA,Simulation,4.782350216768248,1,Hard,17,61,41,29,Medium
13514,49,Female,USA,Simulation,19.401249255030883,0,Easy,19,132,27,17,High
10155,29,Male,USA,Strategy,8.986226182171173,0,Easy,0,135,23,20,Low
16860,18,Female,Europe,Action,7.175679647025773,0,Easy,14,137,24,30,High
46428,15,Female,USA,Strategy,23.223240105779315,0,Hard,14,149,57,46,Low
28840,33,Male,USA,Strategy,12.71956442444328,1,Hard,8,89,88,30,Medium
10781,17,Male,Asia,Strategy,4.441193876212977,1,Easy,11,86,86,15,Medium
44173,34,Male,Other,Action,1.7882006774590398,0,Easy,0,176,47,49,Medium
36878,32,Male,USA,Simulation,5.548039935121073,1,Easy,14,156,2,32,Medium
32371,43,Male,USA,Action,3.3844931022450977,0,Medium,5,28,80,30,Low
31637,40,Female,USA,Sports,20.99531147136581,1,Easy,9,44,22,48,High
22594,38,Male,Asia,Action,5.766969733393467,0,Easy,17,127,98,35,High
48271,36,Female,Asia,Strategy,21.010114178185024,0,Hard,5,159,14,18,Medium
10732,17,Male,USA,RPG,16.473911403146996,0,Medium,6,42,52,42,Medium
13096,37,Female,Asia,Sports,5.293989337677317,1,Hard,12,27,23,47,Medium
11246,48,Female,USA,Strategy,20.65920070366934,0,Hard,3,118,98,28,Medium
10370,31,Male,USA,RPG,14.01609435084146,0,Hard,19,27,43,46,Medium
31731,45,Female,USA,Simulation,10.435155231305888,0,Hard,16,10,69,40,Low
15963,46,Male,USA,Simulation,5.146584177243404,1,Easy,4,100,61,21,Medium
34087,33,Male,Other,Sports,3.1784666474911303,0,Easy,3,75,82,1,Medium
48581,48,Male,USA,RPG,10.74882643119946,0,Medium,15,66,31,39,Medium
20776,29,Male,USA,Simulation,5.268548786506785,0,Easy,10,66,89,25,Medium
23659,32,Female,Europe,Action,4.574050553662728,0,Easy,12,69,84,15,Medium
46104,32,Male,Europe,Strategy,21.322991092256995,1,Easy,11,107,31,16,Medium
34338,34,Male,Other,Sports,7.9822830169704835,0,Medium,0,177,34,38,Low
25177,27,Male,USA,Simulation,14.740277751834167,1,Hard,14,94,78,38,High
37192,42,Male,USA,Strategy,6.513866479663295,1,Easy,11,22,45,9,Low
24133,33,Female,Europe,Action,10.720605505666263,0,Medium,5,139,68,40,Medium
48329,40,Male,Asia,Action,0.590807073849553,1,Easy,16,100,70,0,High
27915,41,Male,Europe,Strategy,13.675387591680218,0,Easy,7,109,63,11,Medium
44091,32,Female,USA,Simulation,15.876554612563549,0,Easy,0,56,80,27,Low
10197,17,Female,Asia,RPG,23.103416806178984,0,Medium,3,59,50,1,Low
41024,43,Female,USA,Simulation,2.8069518854675364,0,Hard,1,176,42,12,Low
33583,24,Male,Europe,Sports,7.897857107589279,1,Easy,16,76,85,7,Medium
30425,32,Female,Other,Action,3.5679917377670343,0,Easy,1,99,85,6,Low
41538,30,Male,Asia,Strategy,12.818994510899063,1,Hard,17,111,38,16,High
42972,32,Female,USA,Sports,22.239805091761063,0,Easy,3,70,58,10,Low
19473,29,Female,Asia,Action,22.588388563237512,0,Medium,3,113,13,4,Low
25059,38,Male,Europe,Action,20.352772564748378,0,Hard,15,80,43,7,Medium
36156,17,Male,Other,Strategy,19.261669545186244,0,Easy,9,102,99,41,High
48220,23,Female,USA,Strategy,0.9905509684816732,0,Hard,12,145,63,43,High
30372,41,Female,USA,Strategy,9.45939425747824,0,Easy,7,157,57,14,Medium
40858,17,Female,USA,Simulation,10.95318599366846,0,Hard,8,93,70,12,Low
15102,27,Male,USA,Sports,17.542279479168126,0,Easy,10,13,87,18,Low
38637,15,Female,Asia,Action,16.024289863982382,0,Easy,18,106,1,5,High
24769,40,Female,Asia,Action,2.637975323985331,0,Easy,14,105,56,19,High
29874,16,Male,Europe,Action,18.81247199404457,0,Medium,17,94,29,46,Low
36668,17,Female,USA,Sports,19.869925712730957,0,Easy,11,75,24,26,Medium
22424,39,Male,Europe,Sports,21.988297548560304,0,Easy,5,46,40,23,Medium
45972,44,Male,Asia,Simulation,17.955252669283876,0,Medium,0,46,68,19,Medium
13723,28,Male,USA,Sports,20.985987987182902,0,Easy,13,132,82,43,High
34195,42,Female,USA,Sports,16.24790742625537,0,Easy,10,75,13,27,Medium
42175,24,Female,Europe,RPG,12.01803440265039,0,Easy,6,165,87,28,Medium
39626,17,Female,USA,Sports,9.19874930964858,0,Hard,4,172,80,39,Medium
32886,41,Female,Asia,Simulation,4.398486969883234,0,Hard,7,147,11,25,Medium
27908,21,Male,Europe,Sports,14.92200237361168,0,Easy,17,172,80,9,High
18646,34,Male,Asia,Action,2.664802844820989,0,Medium,3,77,31,24,Low
34572,21,Male,Europe,Strategy,8.395783548448435,0,Easy,8,170,55,29,High
21991,27,Female,USA,Simulation,9.296546424561198,1,Hard,1,57,78,14,Low
46165,47,Female,Europe,RPG,9.972195838408178,0,Easy,8,109,18,40,Medium
29770,37,Male,Europe,RPG,10.629886932665157,0,Medium,10,168,82,1,High
9327,37,Female,Europe,Simulation,1.87239868483685,0,Medium,15,23,86,27,Medium
43316,49,Male,USA,Simulation,21.14133242980047,0,Medium,1,178,72,38,Low
36054,32,Female,USA,Action,15.223854145978269,1,Easy,3,59,47,49,Low
30581,42,Male,USA,Sports,3.7594911398665847,0,Easy,8,168,98,7,Medium
47928,21,Female,USA,Action,11.086550410987275,1,Easy,9,100,52,34,Medium
9117,21,Female,USA,Action,20.277652343428397,1,Easy,17,142,12,20,High
15957,19,Male,Europe,Simulation,16.247112510771935,0,Hard,15,120,77,47,High
15466,46,Male,Asia,Action,17.91640080505219,1,Easy,14,149,60,42,High
43618,15,Female,Asia,Simulation,16.251535857548877,0,Medium,7,35,20,3,Low
48303,39,Female,USA,Action,21.96769667933625,1,Easy,18,84,51,5,High
31704,42,Male,Asia,Strategy,17.88346334600795,0,Medium,2,69,9,47,Low
31860,42,Male,Europe,Sports,13.941081415276464,0,Medium,11,143,32,35,High
32887,43,Female,Other,Strategy,12.39228850303401,1,Easy,12,52,52,27,Medium
15559,37,Male,USA,Simulation,19.57114931772817,0,Medium,6,56,30,21,Medium
30936,16,Male,USA,Action,9.225656393155798,0,Medium,1,44,54,38,Low
27369,31,Male,Europe,Strategy,21.882953696971235,0,Easy,9,141,74,7,Medium
16688,25,Male,Other,Sports,13.598323427851255,1,Easy,0,148,25,35,Low
21830,43,Female,USA,Action,7.294515053450651,0,Easy,14,118,56,8,High
25703,20,Female,Europe,Simulation,14.530974249661078,0,Easy,3,30,55,39,Low
28070,22,Male,USA,Sports,11.286442270092088,0,Easy,5,179,84,7,Medium
32332,28,Female,Europe,Strategy,14.002994452009688,0,Easy,9,129,2,29,Low
32346,16,Male,Europe,Simulation,19.036145670783085,1,Easy,0,162,41,34,High
19607,40,Female,Europe,Action,3.649103572054252,0,Medium,11,18,37,2,Low
33621,29,Male,USA,Sports,12.482988681719949,0,Easy,7,94,20,23,Medium
13065,34,Male,USA,Strategy,16.092674101058446,0,Medium,14,105,6,36,High
25530,32,Male,USA,Simulation,4.339786257230526,0,Hard,3,77,38,47,Low
14590,36,Male,Europe,Sports,23.18982780885866,0,Easy,16,63,18,29,Medium
33474,38,Male,USA,Sports,17.487633486222734,0,Easy,12,19,82,32,Medium
42811,22,Male,USA,Strategy,22.059476811358078,0,Easy,18,10,52,28,Low
46063,18,Female,USA,Sports,12.683380477031276,0,Easy,10,55,22,5,Medium
27474,43,Male,USA,Action,11.44807988179276,0,Easy,7,175,81,16,Medium
37410,46,Female,Europe,Sports,13.722951088861546,0,Medium,8,87,13,32,Medium
47358,23,Male,Asia,Simulation,10.42333939231872,0,Medium,17,111,35,7,High
16063,39,Male,Europe,Action,10.628986962609387,0,Hard,8,90,7,35,Medium
15557,38,Male,USA,Sports,21.677305621684607,0,Easy,4,38,29,49,Low
12410,25,Female,Europe,Strategy,4.298597874504604,0,Easy,8,143,96,18,Medium
40784,25,Male,Asia,Action,13.924889979833017,0,Medium,18,37,52,33,Medium
30793,17,Male,Europe,RPG,16.842520226361792,1,Easy,17,84,78,29,High
13607,25,Female,USA,RPG,0.099355100660893,0,Medium,14,77,96,10,Medium
10869,46,Male,USA,RPG,23.412596812994448,0,Medium,15,147,11,35,High
25179,44,Female,USA,RPG,1.0277530315363057,0,Easy,9,141,5,5,Medium
11781,46,Female,Europe,Action,4.473308032802192,0,Hard,13,173,17,3,High
16884,28,Male,USA,Action,23.72398231774993,0,Medium,6,161,47,8,Medium
12143,28,Female,Europe,Action,18.39200087818697,1,Medium,7,148,4,2,Medium
13977,16,Female,Europe,RPG,4.076187717181321,0,Easy,12,18,22,8,Low
27486,45,Female,Asia,Action,22.94823499822257,1,Easy,14,17,89,6,Low
23122,18,Male,USA,RPG,0.076344591770904,0,Easy,3,65,46,28,High
30326,42,Female,USA,RPG,7.08964345563982,0,Hard,3,153,13,43,Medium
11935,39,Male,USA,Sports,0.7551660780211709,0,Easy,11,121,17,19,Medium
42941,26,Male,Europe,Sports,0.6165313267613364,1,Medium,5,41,6,30,Medium
14978,49,Male,Asia,Action,3.231609152081651,0,Medium,4,136,78,39,Medium
37180,28,Male,Asia,Strategy,5.191342826155749,0,Hard,4,146,55,31,Medium
28171,44,Female,Other,Sports,7.863077660824874,0,Easy,9,55,80,25,Medium
44365,40,Male,USA,Strategy,16.118989127381436,0,Easy,6,95,9,25,Medium
13496,29,Male,Europe,RPG,23.36732181574284,0,Medium,8,103,83,32,Medium
33617,42,Female,Asia,RPG,10.157216359639438,0,Hard,6,178,62,37,Medium
12285,20,Female,Europe,Action,18.829422402597523,0,Hard,18,94,40,48,High
37253,43,Female,USA,Strategy,23.62611865736272,1,Hard,16,79,19,24,Medium
44475,21,Male,USA,Simulation,0.2077478190545578,0,Easy,9,110,28,39,Medium
33796,26,Male,Asia,Action,5.049790810793185,1,Easy,18,132,24,5,High
40296,25,Female,Asia,Simulation,16.82243268479402,1,Hard,13,36,25,49,Medium
32243,26,Female,Asia,Simulation,10.25302260508695,0,Medium,9,147,6,5,Medium
38516,40,Male,USA,RPG,15.052470036966676,1,Hard,13,64,73,27,Medium
29907,32,Male,Europe,Simulation,6.124357099486301,0,Easy,7,61,36,7,Medium
34939,37,Male,USA,Sports,20.53596890901962,0,Easy,17,94,73,28,High
33056,30,Male,Europe,RPG,15.97579947151574,0,Medium,15,23,34,4,Medium
27602,21,Male,USA,RPG,9.343377278423716,0,Easy,6,82,1,0,Medium
15409,31,Female,Asia,RPG,23.28097159264431,0,Medium,19,79,93,41,High
25754,24,Female,Europe,Strategy,10.787081751108769,0,Easy,19,61,76,32,Medium
21579,29,Male,USA,Strategy,9.65472229342157,0,Medium,3,46,53,17,Medium
12841,46,Male,Europe,RPG,10.500688850549045,0,Easy,19,132,73,47,High
24678,24,Female,Europe,Strategy,22.01561999647964,0,Easy,15,157,10,21,High
41688,25,Female,Europe,Action,15.469516891136625,0,Easy,15,143,55,5,High
17582,49,Male,Europe,Action,2.398560130043366,0,Easy,17,10,67,40,Low
16378,28,Female,USA,Action,9.355600706392185,0,Easy,7,45,67,0,Low
30290,15,Female,USA,Simulation,7.216149447693676,0,Easy,16,108,38,19,High
30695,38,Male,USA,Simulation,1.5280591929883531,1,Easy,8,124,28,18,Medium
9086,48,Female,Asia,Action,8.45765169975634,1,Easy,3,122,89,24,Medium
17342,36,Male,USA,Action,2.368727952231465,0,Easy,7,94,26,48,Medium
27864,37,Male,USA,Sports,17.820482348209882,0,Hard,15,97,20,26,High
40001,19,Female,Asia,Sports,18.14176641387018,0,Easy,2,98,66,20,Low
34448,35,Male,Other,RPG,20.74002059460919,0,Easy,13,81,62,2,Medium
37678,22,Female,USA,Sports,16.8035332656554,0,Hard,11,99,39,14,Medium
22203,46,Female,Europe,Simulation,1.8725622007396887,0,Hard,18,165,12,17,High
39630,37,Male,Asia,Sports,14.884366928033607,0,Easy,3,126,4,2,Medium
27067,28,Female,USA,Strategy,0.6612739408762129,0,Easy,3,139,29,33,Medium
23162,23,Male,USA,Strategy,23.99198472606252,0,Medium,9,24,82,2,Low
31109,36,Female,USA,Simulation,13.3539941992162,1,Easy,1,27,75,17,Low
16298,24,Female,Europe,RPG,16.99798253273607,1,Easy,1,152,56,37,Low
40155,24,Female,USA,RPG,14.760166624670315,0,Easy,2,104,53,14,Low
38329,19,Male,Europe,Sports,5.6048672895437806,0,Medium,6,145,81,43,Medium
40208,34,Male,Other,Sports,9.313166290346532,0,Easy,3,18,69,48,Low
46396,39,Male,Other,RPG,4.8743591979886505,0,Hard,9,144,55,46,High
25587,28,Male,Europe,Simulation,19.409749443503944,0,Medium,15,110,75,41,High
40913,19,Male,Europe,Strategy,7.377873666110879,0,Medium,2,159,18,2,Low
21584,48,Male,Asia,Strategy,22.42482500834347,0,Easy,8,120,9,17,Medium
28099,37,Female,Asia,Sports,12.707502113911714,0,Easy,19,84,73,48,High
47752,37,Male,USA,Simulation,21.89484900381129,0,Medium,15,93,3,32,Medium
38713,22,Male,USA,RPG,3.4026545845928693,0,Medium,6,86,30,40,Medium
10679,21,Male,Other,Sports,13.761848009710842,0,Medium,2,63,93,0,Low
45331,32,Male,USA,Simulation,7.030836825570304,0,Medium,10,39,24,22,Medium
27317,45,Male,Asia,RPG,23.863555747403456,0,Easy,11,160,27,35,High
44563,32,Female,Asia,RPG,11.507865055625215,0,Medium,18,112,78,48,High
44801,39,Male,USA,Simulation,22.486012682451303,0,Medium,13,83,41,36,Medium
42018,49,Male,USA,Simulation,9.873331608979814,0,Medium,15,78,5,17,Medium
28443,19,Male,USA,Action,13.859093404454397,0,Hard,8,131,64,19,Medium
45762,29,Male,Europe,Simulation,4.028909578021658,0,Medium,14,22,17,25,Low
45428,34,Male,Europe,RPG,17.93844861345633,0,Medium,5,13,48,22,Low
40145,38,Female,Other,Sports,13.605840891894676,0,Medium,4,132,74,49,Medium
29785,48,Male,Europe,RPG,9.133432068999522,0,Easy,15,135,55,30,High
25594,25,Male,USA,Strategy,9.865213473664928,1,Hard,12,154,46,27,High
10800,48,Male,Asia,RPG,2.588396077734826,0,Hard,13,110,75,14,High
32215,26,Female,USA,RPG,14.848066383874452,0,Easy,1,94,25,40,Low
17187,37,Male,USA,RPG,5.869201928936827,0,Medium,4,128,57,49,Medium
45025,41,Female,USA,Strategy,7.90240204776482,0,Easy,4,169,32,33,Medium
46658,17,Female,Europe,Strategy,2.402387743767501,0,Easy,5,23,79,39,Medium
19653,20,Male,Asia,Simulation,21.582131846576104,0,Easy,14,121,2,32,High
11635,19,Male,Asia,Action,20.203675018633124,0,Medium,16,154,97,48,High
47642,18,Female,Other,RPG,21.81892217504492,0,Easy,13,14,77,36,Medium
9314,20,Female,USA,Action,18.921123790663284,0,Easy,2,64,54,25,Low
9949,22,Male,Europe,Simulation,2.6663591130271813,0,Easy,9,95,7,46,Medium
15201,19,Female,USA,Simulation,13.820441647947147,0,Easy,19,171,22,12,High
45037,21,Male,Other,Strategy,17.861130040820097,0,Hard,16,151,49,31,High
10054,16,Male,Europe,Strategy,22.919246671810853,0,Hard,8,154,93,15,Medium
20364,18,Male,Europe,Sports,16.894655113121807,0,Easy,5,61,73,31,Medium
28098,30,Male,Europe,Action,8.037852224636396,1,Easy,19,22,94,0,Low
16234,24,Female,Other,Sports,17.105772151728104,0,Medium,4,75,85,19,Medium
18819,35,Female,USA,Strategy,14.674148830410786,0,Medium,19,20,67,13,Medium
23596,39,Male,Asia,Strategy,15.319384970403938,0,Medium,6,18,13,12,Low
23638,46,Male,Asia,Strategy,19.66107779829879,0,Medium,2,134,82,15,Low
16102,31,Male,Europe,Sports,22.79108086165966,0,Easy,13,46,11,5,Medium
13054,19,Female,Europe,Simulation,16.94039635661028,0,Medium,13,138,20,37,High
45446,30,Female,Europe,Action,20.459282387328383,0,Easy,16,47,93,36,Medium
15145,42,Male,Europe,RPG,17.84642525379213,1,Hard,14,86,43,30,Medium
19074,41,Female,USA,RPG,7.677314137647479,0,Easy,7,173,55,21,Medium
23512,45,Female,USA,RPG,9.233436989664906,0,Hard,17,98,90,13,High
13775,39,Male,Europe,Simulation,0.3278828316103972,0,Medium,16,164,4,8,High
